Date,Rain,Temp Max
13-04-2012,0.569746375,34.93000031
14-04-2012,0,35.61000061
15-04-2012,0,36.06999969
16-04-2012,0,36
17-04-2012,0,36.02000046
18-04-2012,0,35.77000046
19-04-2012,7.609322071,34.54000092
20-04-2012,0,35.59000015
21-04-2012,0,35.41999817
22-04-2012,0,36.20000076
23-04-2012,0.70577246,35.81000137
24-04-2012,5.694169044,35.04000092
25-04-2012,0,32.97999954
26-04-2012,10.29013252,31.17000008
27-04-2012,8.701278687,31.62999916
28-04-2012,50.47040939,31.90999985
29-04-2012,0,32.91999817
30-04-2012,0,32.56000137
1/5/2012,0,33.27999878
2/5/2012,0,33.63000107
3/5/2012,0,34.68000031
4/5/2012,0,34.41999817
5/5/2012,0,34
6/5/2012,0,34.09000015
7/5/2012,0,34.86999893
8/5/2012,0,34.72000122
9/5/2012,1.475705981,34.08000183
10/5/2012,1.210711122,33.36000061
11/5/2012,1.122819781,33.11000061
12/5/2012,0,31.85000038
13-05-2012,0,31.80999947
14-05-2012,0,33.38000107
15-05-2012,1.700270057,34.13999939
16-05-2012,33.58624268,34.02000046
17-05-2012,0,35.49000168
18-05-2012,0,36.52999878
19-05-2012,0,36.16999817
20-05-2012,0,36.02000046
21-05-2012,0,34.61999893
22-05-2012,0,34.72999954
23-05-2012,0,34.56000137
24-05-2012,0,34.45000076
25-05-2012,0,34.63999939
26-05-2012,0,32.88000107
27-05-2012,0,33.22999954
28-05-2012,0,34.31000137
29-05-2012,0,33.27000046
30-05-2012,0,33.68000031
31-05-2012,0,33.29999924
1/6/2012,0,33.47000122
2/6/2012,0,34.41999817
3/6/2012,0,34.38000107
4/6/2012,0.569746375,34.52999878
5/6/2012,0,32.91999817
6/6/2012,0,31.82999992
7/6/2012,0,31.72999954
8/6/2012,3.03689003,31.67000008
9/6/2012,0,31.70000076
10/6/2012,0,31.88999939
11/6/2012,0,32.56000137
12/6/2012,0,32.11000061
13-06-2012,1.353147626,32.49000168
14-06-2012,0,32.74000168
15-06-2012,0,31.85000038
16-06-2012,0,30.82999992
17-06-2012,0,30.22999954
18-06-2012,2.182764769,26.05999947
19-06-2012,0,29.67000008
20-06-2012,0,30.87000084
21-06-2012,0,30.47999954
22-06-2012,0,30.57999992
23-06-2012,0,31.82999992
24-06-2012,0,31.42000008
25-06-2012,0,31.06999969
26-06-2012,0,30.96999931
27-06-2012,0,31.20000076
28-06-2012,0,30.68000031
29-06-2012,0,30.21999931
30-06-2012,0,31.12999916
1/7/2012,0,29.29999924
2/7/2012,0,29.04000092
3/7/2012,0.10643556,29.70999908
4/7/2012,0,31.19000053
5/7/2012,0,32.63000107
6/7/2012,0,32.06000137
7/7/2012,0,30.76000023
8/7/2012,0,31.80999947
9/7/2012,0.25769645,31.09000015
10/7/2012,0,29.78000069
11/7/2012,0,31.06999969
12/7/2012,0.184924081,31.70000076
13-07-2012,0,31.81999969
14-07-2012,9.81415844,28.79000092
15-07-2012,3.711595058,27.90999985
16-07-2012,18.83953094,28.92000008
17-07-2012,2.7820189,29.85000038
18-07-2012,8.055865288,27.97999954
19-07-2012,0,28.90999985
20-07-2012,0,28.40999985
21-07-2012,0,26.80999947
22-07-2012,5.257706642,29.12999916
23-07-2012,2.115074158,30.04000092
24-07-2012,0,30.31999969
25-07-2012,0,29.89999962
26-07-2012,0.160062358,29.21999931
27-07-2012,0.212871119,29.01000023
28-07-2012,4.523298264,29.14999962
29-07-2012,0.835517585,29.71999931
30-07-2012,0,30.43000031
31-07-2012,0,29.56999969
1/8/2012,0,29.72999954
2/8/2012,0,30.63999939
3/8/2012,0,28.73999977
4/8/2012,2.699195147,29.04999924
5/8/2012,0,30.03000069
6/8/2012,2.889630318,28.82999992
7/8/2012,5.077641964,29.17000008
8/8/2012,0.168591127,30.81999969
9/8/2012,0,28.42000008
10/8/2012,1.119618416,28.26000023
11/8/2012,0,28.40999985
12/8/2012,0,28.42000008
13-08-2012,0,30.64999962
14-08-2012,4.884567738,30.26000023
15-08-2012,0,31.12000084
16-08-2012,0,31.28000069
17-08-2012,0,30.40999985
18-08-2012,1.075987697,28.56999969
19-08-2012,0.771998584,30.54999924
20-08-2012,0,31.27000046
21-08-2012,0,30.44000053
22-08-2012,1.922376275,30.64999962
23-08-2012,0,32.00999832
24-08-2012,69.15100861,29.37999916
25-08-2012,0.10643556,29.61000061
26-08-2012,22.3318634,26.96999931
27-08-2012,0.585592866,27.02000046
28-08-2012,8.882037163,27.79999924
29-08-2012,0.107872374,27.90999985
30-08-2012,1.067563534,27.68000031
31-08-2012,0.266770601,27.87999916
1/9/2012,0.550462365,28.54000092
2/9/2012,0,29.53000069
3/9/2012,0,27.59000015
4/9/2012,1.147488117,27.95999908
5/9/2012,0.124174811,28.95000076
6/9/2012,0,29.71999931
7/9/2012,1.81938374,29.21999931
8/9/2012,0.413992375,28.54000092
9/9/2012,0,27.94000053
10/9/2012,0.230610341,28.54000092
11/9/2012,0,29.12999916
12/9/2012,0,29.70999908
13-09-2012,0,30.27000046
14-09-2012,7.750953197,29.78000069
15-09-2012,0,29.06999969
16-09-2012,0,29.87999916
17-09-2012,0,30.38999939
18-09-2012,0,29.85000038
19-09-2012,0,30.28000069
20-09-2012,0,30.80999947
21-09-2012,0,30.53000069
22-09-2012,0,31.75
23-09-2012,0,31.55999947
24-09-2012,0,31.35000038
25-09-2012,0,31.56999969
26-09-2012,0,31.88999939
27-09-2012,5.68305254,31.20999908
28-09-2012,24.17354202,29.76000023
29-09-2012,12.27933216,29.31999969
30-09-2012,0.754668295,28.46999931
1/10/2012,3.278412342,27.52000046
2/10/2012,1.800678372,29.37999916
3/10/2012,0,29.76000023
4/10/2012,0,30.52000046
5/10/2012,0,30.63999939
6/10/2012,0,30.98999977
7/10/2012,22.07632065,29.02000046
8/10/2012,0.539361894,30.44000053
9/10/2012,0,29.29999924
10/10/2012,0.888053656,30.86000061
11/10/2012,0,30.73999977
12/10/2012,0,30.13999939
13-10-2012,0,29.88999939
14-10-2012,1.280362487,30.77000046
15-10-2012,8.222002029,29.63999939
16-10-2012,0.853256822,29.62999916
17-10-2012,0.195131838,29.32999992
18-10-2012,0,29.65999985
19-10-2012,0,28.32999992
20-10-2012,2.289443254,25.31999969
21-10-2012,3.200218439,26.98999977
22-10-2012,1.191738248,27.60000038
23-10-2012,0,27.53000069
24-10-2012,0.497926295,27.76000023
25-10-2012,0,29.28000069
26-10-2012,0,29.45000076
27-10-2012,0,29.38999939
28-10-2012,0,29.11000061
29-10-2012,0,28.09000015
30-10-2012,0.50686413,26.42000008
31-10-2012,1.741446853,23.43000031
1/11/2012,57.07670975,22.12000084
2/11/2012,5.479607582,25.57999992
3/11/2012,0.266225249,27.13999939
4/11/2012,2.095959425,28.55999947
5/11/2012,0,28.79000092
6/11/2012,0.14191407,29.37000084
7/11/2012,0,29.80999947
8/11/2012,0,29.21999931
9/11/2012,0,29.61000061
10/11/2012,0,29.30999947
11/11/2012,0,29.15999985
12/11/2012,0,28.62000084
13-11-2012,0,28.14999962
14-11-2012,0,27.94000053
15-11-2012,0,27.73999977
16-11-2012,0,28.05999947
17-11-2012,0,27.75
18-11-2012,0,28.76000023
19-11-2012,0,29.67000008
20-11-2012,0,30.20000076
21-11-2012,0,29.94000053
22-11-2012,0,28.59000015
23-11-2012,0,28.22999954
24-11-2012,8.072385788,28.63999939
25-11-2012,0,28.65999985
26-11-2012,0,29.04000092
27-11-2012,0,28.90999985
28-11-2012,0,28.81999969
29-11-2012,0,28.60000038
30-11-2012,0,28.32999992
1/12/2012,0,28.68000031
2/12/2012,0,28.19000053
3/12/2012,0,27.23999977
4/12/2012,0.605525374,24.90999985
5/12/2012,9.258085251,25.72999954
6/12/2012,0.565767527,27.54000092
7/12/2012,0,29
8/12/2012,0,29.45000076
9/12/2012,0,29.42000008
10/12/2012,0,30.90999985
11/12/2012,0,30.06999969
12/12/2012,0,30.25
13-12-2012,0,29.44000053
14-12-2012,0,29.26000023
15-12-2012,0,27.65999985
16-12-2012,0,26.47999954
17-12-2012,0,27.31999969
18-12-2012,0,26.02000046
19-12-2012,0,27.25
20-12-2012,0,28.22999954
21-12-2012,0,28.04999924
22-12-2012,0,28.03000069
23-12-2012,0,27.70000076
24-12-2012,0,28.37999916
25-12-2012,0,28.60000038
26-12-2012,0,27.71999931
27-12-2012,0,27.72999954
28-12-2012,0,26.65999985
29-12-2012,0,27.52000046
30-12-2012,0.941680491,27.81999969
31-12-2012,0,29.07999992
1/1/2013,0,29.81999969
2/1/2013,0,30.39999962
3/1/2013,0,31.21999931
4/1/2013,0,31.02000046
5/1/2013,0,30.75
6/1/2013,0,30.31999969
7/1/2013,0,29.67000008
8/1/2013,0,30.02000046
9/1/2013,0,29.69000053
10/1/2013,0,29.89999962
11/1/2013,0,29.70000076
12/1/2013,0,29.12000084
13-01-2013,0,30.43000031
14-01-2013,0,30.14999962
15-01-2013,0,30.20999908
16-01-2013,0,29.70999908
17-01-2013,0,28.54999924
18-01-2013,0,28.35000038
19-01-2013,0,29.02000046
20-01-2013,0,29.36000061
21-01-2013,0,29.70000076
22-01-2013,0,29.53000069
23-01-2013,0,28.72999954
24-01-2013,0,29.29999924
25-01-2013,0,29.06999969
26-01-2013,0,29.61000061
27-01-2013,0,29.82999992
28-01-2013,0,29.87999916
29-01-2013,0,29.93000031
30-01-2013,0,29.96999931
31-01-2013,0,29.42000008
1/2/2013,0,29.12000084
2/2/2013,0,29.12000084
3/2/2013,0,29.77000046
4/2/2013,0,30.46999931
5/2/2013,0,30.29999924
6/2/2013,0,30.37999916
7/2/2013,0,32.09999847
8/2/2013,0,31.55999947
9/2/2013,17.1792717,31.23999977
10/2/2013,0,31.09000015
11/2/2013,0,30.18000031
12/2/2013,0,31.04000092
13-02-2013,0,31.07999992
14-02-2013,0,31.17000008
15-02-2013,0,31.26000023
16-02-2013,12.10389233,30.67000008
17-02-2013,0.667407036,29.98999977
18-02-2013,0,30.75
19-02-2013,0,31.63999939
20-02-2013,0,31.34000015
21-02-2013,0,31.27000046
22-02-2013,0,31.44000053
23-02-2013,0,31.76000023
24-02-2013,0,32.29999924
25-02-2013,0,32.47000122
26-02-2013,0,32.47999954
27-02-2013,0,32.27999878
28-02-2013,0,33.08000183
1/3/2013,0,32.88000107
2/3/2013,0,33.15999985
3/3/2013,0,33.29999924
4/3/2013,0,32.95999908
5/3/2013,0,31.79999924
6/3/2013,0,30.22999954
7/3/2013,2.996706724,31.12000084
8/3/2013,1.880874157,32.00999832
9/3/2013,0,33.5
10/3/2013,0,33.88000107
11/3/2013,0,33.97000122
12/3/2013,0,34.09999847
13-03-2013,0,34.41999817
14-03-2013,0,33.74000168
15-03-2013,0,33.13999939
16-03-2013,0,32.90999985
17-03-2013,0,33.65999985
18-03-2013,0,33.61000061
19-03-2013,0,34.43000031
20-03-2013,0,34.20999908
21-03-2013,0,34.27999878
22-03-2013,0,34.97000122
23-03-2013,0,34.68999863
24-03-2013,0,34.77000046
25-03-2013,0,34.81000137
26-03-2013,0,35.16999817
27-03-2013,0,35.52000046
28-03-2013,0,35.74000168
29-03-2013,0,35.36000061
30-03-2013,0,35.25
31-03-2013,0,35.93999863
1/4/2013,15.00982857,35.40000153
2/4/2013,0,35.47999954
3/4/2013,0,35.56000137
4/4/2013,0,35.99000168
5/4/2013,0,36.45999908
6/4/2013,0,36.38999939
7/4/2013,0,36.56999969
8/4/2013,0,36.79000092
9/4/2013,0,36.13000107
10/4/2013,0,35.81000137
11/4/2013,0,36.20999908
12/4/2013,0,36.68999863
13-04-2013,0,36.24000168
14-04-2013,0,36.24000168
15-04-2013,0,35.93999863
16-04-2013,1.198682785,35.79000092
17-04-2013,0,36.59999847
18-04-2013,0,35.79999924
19-04-2013,0,35.56000137
20-04-2013,0,35.06999969
21-04-2013,0,34.86000061
22-04-2013,0,35.36999893
23-04-2013,0,35.04999924
24-04-2013,0,34.99000168
25-04-2013,0.48316133,34.72000122
26-04-2013,0,34.86999893
27-04-2013,0,35.18000031
28-04-2013,0,35.63999939
29-04-2013,0,34.74000168
30-04-2013,0,37.00999832
1/5/2013,0,36.81999969
2/5/2013,0,36.59000015
3/5/2013,0,36.11999893
4/5/2013,5.252196789,36.36999893
5/5/2013,0,35.72000122
6/5/2013,0,35.00999832
7/5/2013,0,34.84999847
8/5/2013,0,35.81000137
9/5/2013,6.535647869,36.54999924
10/5/2013,0,36.22000122
11/5/2013,1.935791969,36.56000137
12/5/2013,0,33.88000107
13-05-2013,1.268606663,33.75
14-05-2013,0,33.93000031
15-05-2013,0,34.52999878
16-05-2013,0,34.31999969
17-05-2013,0,36.13000107
18-05-2013,2.978347778,36.75
19-05-2013,1.818820715,34.84000015
20-05-2013,0,35.52999878
21-05-2013,15.53437519,35.08000183
22-05-2013,0,35.47000122
23-05-2013,0,35.43999863
24-05-2013,0,35.61000061
25-05-2013,0,34.31999969
26-05-2013,0,34.36000061
27-05-2013,0,31.53000069
28-05-2013,0.762043297,32.34000015
29-05-2013,0.49436754,32.09000015
30-05-2013,0.87488091,32.09999847
31-05-2013,6.576313496,30.92000008
1/6/2013,20.08455658,27.19000053
2/6/2013,0,28.79000092
3/6/2013,0,28.23999977
4/6/2013,4.731573582,30.51000023
5/6/2013,0,30.29000092
6/6/2013,0,30.25
7/6/2013,1.271244884,29.60000038
8/6/2013,5.65173769,28.65999985
9/6/2013,0,28.95999908
10/6/2013,0,29.56999969
11/6/2013,0,28.67000008
12/6/2013,0.37172845,28.04000092
13-06-2013,0,28.86000061
14-06-2013,0,28.42000008
15-06-2013,1.730286479,29.26000023
16-06-2013,0.623896122,29.71999931
17-06-2013,0,28.88999939
18-06-2013,4.177048206,29.35000038
19-06-2013,2.844034672,29.37000084
20-06-2013,1.271244884,29.96999931
21-06-2013,0,30.09000015
22-06-2013,0,29.62999916
23-06-2013,0,29.43000031
24-06-2013,0,28.61000061
25-06-2013,3.20857954,28.87999916
26-06-2013,1.508809686,29.03000069
27-06-2013,0,29.79000092
28-06-2013,1.499209046,30.5
29-06-2013,4.758403778,29.94000053
30-06-2013,0,30.54999924
1/7/2013,0,30
2/7/2013,5.977821827,29.20999908
3/7/2013,12.27504826,27.29000092
4/7/2013,4.246965408,29.09000015
5/7/2013,0,28.88999939
6/7/2013,3.248697996,30.57999992
7/7/2013,0.693336129,28.28000069
8/7/2013,0.460463643,28.62000084
9/7/2013,0,28.75
10/7/2013,0.24718377,27.26000023
11/7/2013,1.312481761,26.39999962
12/7/2013,0.49436754,27.09000015
13-07-2013,0.966973662,28.73999977
14-07-2013,4.394468307,29.26000023
15-07-2013,3.545570135,29.42000008
16-07-2013,11.78521061,29.28000069
17-07-2013,0,27.94000053
18-07-2013,4.10482502,27.62999916
19-07-2013,1.819974303,26.59000015
20-07-2013,1.855372667,27.46999931
21-07-2013,2.035659075,27.03000069
22-07-2013,5.189471245,27.10000038
23-07-2013,11.86831665,26.85000038
24-07-2013,1.681865335,27.06999969
25-07-2013,1.43693161,27.92000008
26-07-2013,0,27.45999908
27-07-2013,0,28.72999954
28-07-2013,6.578000069,28.23999977
29-07-2013,1.289419889,27.96999931
30-07-2013,0,28.23999977
31-07-2013,0,26.75
1/8/2013,3.836014748,27.12999916
2/8/2013,0,28.95999908
3/8/2013,4.412158489,29.10000038
4/8/2013,0.584055543,29.45000076
5/8/2013,0.582731485,27.65999985
6/8/2013,1.766088724,27.80999947
7/8/2013,0.376810342,28.77000046
8/8/2013,0,29.75
9/8/2013,0,29.02000046
10/8/2013,0,28.54000092
11/8/2013,0,29.86000061
12/8/2013,0.637093484,27.51000023
13-08-2013,0,28.38999939
14-08-2013,1.612631321,26.57999992
15-08-2013,4.096396923,26.09000015
16-08-2013,6.560395718,25.12000084
17-08-2013,7.921168327,27.02000046
18-08-2013,3.847180843,27.56999969
19-08-2013,0.217794478,28.19000053
20-08-2013,0.772067845,27.79000092
21-08-2013,4.651778698,28.21999931
22-08-2013,0,29.21999931
23-08-2013,0,28.85000038
24-08-2013,0.896052659,29.87000084
25-08-2013,0.3338871,29.45000076
26-08-2013,0.3707757,30.67000008
27-08-2013,0,30.09000015
28-08-2013,0,30.29000092
29-08-2013,0,29.82999992
30-08-2013,0,31.12999916
31-08-2013,2.471837759,31.19000053
1/9/2013,5.657155514,31.62000084
2/9/2013,7.415513515,31.45000076
3/9/2013,5.742777824,29.40999985
4/9/2013,2.425909996,28.18000031
5/9/2013,0.24718377,28.80999947
6/9/2013,0.123591885,28.92000008
7/9/2013,0.123591885,25.73999977
8/9/2013,5.986942291,27.03000069
9/9/2013,53.55685806,26.76000023
10/9/2013,17.01689911,27.62000084
11/9/2013,17.64496231,26.21999931
12/9/2013,3.396549702,26.94000053
13-09-2013,14.56046963,28.67000008
14-09-2013,3.826660633,29.62999916
15-09-2013,24.46703148,29.03000069
16-09-2013,3.4879632,28.78000069
17-09-2013,7.558238029,28.60000038
18-09-2013,3.089797258,28.12999916
19-09-2013,2.577815771,27.81999969
20-09-2013,0.197039127,26.38999939
21-09-2013,0.831239283,28.35000038
22-09-2013,0,28.79999924
23-09-2013,0.123591885,29.86000061
24-09-2013,0,29.29999924
25-09-2013,0.123591885,29.63999939
26-09-2013,0,30.62000084
27-09-2013,1.819974303,30.64999962
28-09-2013,0,29.07999992
29-09-2013,0,29.70000076
30-09-2013,0,28.59000015
1/10/2013,0.645704031,29.73999977
2/10/2013,0,28.88999939
3/10/2013,6.821474075,28.87999916
4/10/2013,0,30.06999969
5/10/2013,0,29.14999962
6/10/2013,0,29.62999916
7/10/2013,6.002643585,30.36000061
8/10/2013,76.94670868,29.61000061
9/10/2013,0,28.51000023
10/10/2013,0,29.32999992
11/10/2013,0.117571078,29.62999916
12/10/2013,0,29.14999962
13-10-2013,0,29.73999977
14-10-2013,0,30.46999931
15-10-2013,0.813625336,29.70999908
16-10-2013,10.87863636,30.04999924
17-10-2013,0.426124513,29.98999977
18-10-2013,0,30.39999962
19-10-2013,0,30.51000023
20-10-2013,0.785149038,28.13999939
21-10-2013,0,27.70999908
22-10-2013,11.64236164,25.70000076
23-10-2013,14.89231014,25.94000053
24-10-2013,4.011775017,26.42000008
25-10-2013,11.09196281,27.53000069
26-10-2013,9.507996559,28.35000038
27-10-2013,0,28.54999924
28-10-2013,3.729755878,29.20000076
29-10-2013,0,29.71999931
30-10-2013,0,28.95999908
31-10-2013,0,29.15999985
1/11/2013,0,29.26000023
2/11/2013,0,28.87000084
3/11/2013,0,28.78000069
4/11/2013,4.714161873,27.79000092
5/11/2013,0,27.62999916
6/11/2013,0,28.40999985
7/11/2013,0,28.73999977
8/11/2013,0,28.22999954
9/11/2013,0,28.35000038
10/11/2013,0,27.95000076
11/11/2013,0,28.20999908
12/11/2013,0,28.30999947
13-11-2013,0,27.88999939
14-11-2013,0,27.76000023
15-11-2013,0,27.70000076
16-11-2013,0,24.31999969
17-11-2013,1.394575953,24.84000015
18-11-2013,4.154361725,26.73999977
19-11-2013,0,28.36000061
20-11-2013,0,28.69000053
21-11-2013,0,29.03000069
22-11-2013,0,29.61000061
23-11-2013,0,28.35000038
24-11-2013,4.940234661,27.95000076
25-11-2013,0.704134166,28.54999924
26-11-2013,0.292128146,29.05999947
27-11-2013,0,29.26000023
28-11-2013,0,27.57999992
29-11-2013,0,27.31999969
30-11-2013,0,28.46999931
1/12/2013,0,28.32999992
2/12/2013,1.361675978,27.85000038
3/12/2013,0,27.15999985
4/12/2013,0,27.59000015
5/12/2013,0,27.37000084
6/12/2013,0,27.81999969
7/12/2013,0,26.70999908
8/12/2013,0,27.72999954
9/12/2013,0,28.53000069
10/12/2013,0,29.12000084
11/12/2013,0,29.71999931
12/12/2013,0,26.95999908
13-12-2013,0,25.70000076
14-12-2013,0,27.61000061
15-12-2013,0,29.06999969
16-12-2013,0,27.87999916
17-12-2013,0,26.56999969
18-12-2013,0,27
19-12-2013,0,27.22999954
20-12-2013,0,28.61000061
21-12-2013,0,28.07999992
22-12-2013,0,27.45999908
23-12-2013,0,26.54000092
24-12-2013,0,26.43000031
25-12-2013,0,27.38999939
26-12-2013,0,26.88999939
27-12-2013,0,27.51000023
28-12-2013,0,27.22999954
29-12-2013,0,27.20000076
30-12-2013,0,27.21999931
31-12-2013,0,26.82999992
1/1/2014,0,27.31191444
2/1/2014,0,27.33753967
3/1/2014,0,28.02913857
4/1/2014,0,28.82326126
5/1/2014,0,29.27215195
6/1/2014,0,29.8039608
7/1/2014,0,29.05027008
8/1/2014,0,28.13376427
9/1/2014,0,28.23292732
10/1/2014,0,28.93929863
11/1/2014,0,28.96315002
12/1/2014,0,29.79437447
13-01-2014,0,29.08663559
14-01-2014,0,29.27475548
15-01-2014,0,28.90103722
16-01-2014,0,28.80337524
17-01-2014,0,27.79984283
18-01-2014,0,28.17630196
19-01-2014,0,28.61159515
20-01-2014,0,28.36192703
21-01-2014,0,28.53236389
22-01-2014,0,28.64646721
23-01-2014,0,28.88811874
24-01-2014,0,29.17815208
25-01-2014,0,29.05731583
26-01-2014,0,28.82909012
27-01-2014,0,28.4114666
28-01-2014,0,28.5181694
29-01-2014,0,28.70742989
30-01-2014,0,28.5900383
31-01-2014,0,29.2191925
1/2/2014,0,29.9625473
2/2/2014,0,30.01416588
3/2/2014,0,30.75947762
4/2/2014,0,31.37008667
5/2/2014,0,31.85679436
6/2/2014,0,31.83836365
7/2/2014,0,31.54149818
8/2/2014,0,31.50518799
9/2/2014,0,31.61769295
10/2/2014,0,31.38365173
11/2/2014,0,31.44939041
12/2/2014,0,30.430233
13-02-2014,0,30.4861145
14-02-2014,0,30.19769478
15-02-2014,0,30.34399796
16-02-2014,0,30.94455719
17-02-2014,0,31.7484417
18-02-2014,0,30.29264069
19-02-2014,0,30.66636467
20-02-2014,0,30.42598724
21-02-2014,0,31.52483749
22-02-2014,0,31.78679085
23-02-2014,0,31.35426903
24-02-2014,0,30.82411957
25-02-2014,0,31.07108879
26-02-2014,0,32.15671539
27-02-2014,0,32.05736923
28-02-2014,0,31.6361351
1/3/2014,0,30.88402939
2/3/2014,1.60669446,31.61350822
3/3/2014,2.235891819,31.15331841
4/3/2014,0,31.26007652
5/3/2014,0,31.40093803
6/3/2014,0.547961891,30.54849434
7/3/2014,0.759075284,31.31185341
8/3/2014,7.626605034,32.17396545
9/3/2014,0,30.82298088
10/3/2014,0,32.28303909
11/3/2014,0,31.92151833
12/3/2014,0,32.19208908
13-03-2014,0,32.9666748
14-03-2014,0,33.62677002
15-03-2014,0,33.52015305
16-03-2014,0,34.5255928
17-03-2014,0,34.37474823
18-03-2014,0,35.12429428
19-03-2014,0,34.88978577
20-03-2014,0,35.46556854
21-03-2014,0,35.67656708
22-03-2014,0,34.97945404
23-03-2014,0,35.42840195
24-03-2014,0,35.31650162
25-03-2014,0,35.38135529
26-03-2014,0,35.38999557
27-03-2014,0,34.78457642
28-03-2014,0,35.51152039
29-03-2014,0,36.16376495
30-03-2014,0,36.3406868
31-03-2014,0,35.96716309
1/4/2014,0,35.37768173
2/4/2014,0,35.39541245
3/4/2014,0,36.12543869
4/4/2014,0,35.75983429
5/4/2014,0,36.12867737
6/4/2014,0,36.27594376
7/4/2014,0,36.42338562
8/4/2014,0,36.36439133
9/4/2014,0,34.85286713
10/4/2014,4.560326576,35.24877548
11/4/2014,0.123591885,35.52183914
12/4/2014,1.23591888,35.30401611
13-04-2014,0,35.67670059
14-04-2014,0,35.01990128
15-04-2014,0,34.77288437
16-04-2014,0.520746291,35.22490692
17-04-2014,0,35.05947876
18-04-2014,0.59863925,34.90275192
19-04-2014,0.59863925,34.71349716
20-04-2014,0,35.69220734
21-04-2014,0,35.70368958
22-04-2014,0,36.44670868
23-04-2014,0,36.21632385
24-04-2014,0,36.36651993
25-04-2014,0,36.74688339
26-04-2014,0,36.25870514
27-04-2014,0,36.34924316
28-04-2014,0,36.05223846
29-04-2014,0,36.33096313
30-04-2014,0,36.23656464
1/5/2014,0,36.08268738
2/5/2014,0,36.29606628
3/5/2014,0.239261806,35.03646469
4/5/2014,0,34.79914093
5/5/2014,0,32.7563858
6/5/2014,0,33.36997223
7/5/2014,0,30.52554703
8/5/2014,1.821601391,27.72697067
9/5/2014,9.235877037,28.86050034
10/5/2014,0,33.15185165
11/5/2014,0,33.87498474
12/5/2014,0,34.45759583
13-05-2014,0,34.7629509
14-05-2014,0,34.43134308
15-05-2014,0,34.10055542
16-05-2014,0,34.44825363
17-05-2014,0,34.22142792
18-05-2014,1.245918393,34.65468597
19-05-2014,0,35.63421249
20-05-2014,1.407857895,34.29446411
21-05-2014,27.11523438,33.52825165
22-05-2014,0,34.52345276
23-05-2014,0,35.4139328
24-05-2014,0,34.96723557
25-05-2014,0.464449346,34.37566757
26-05-2014,0,33.97089767
27-05-2014,0,34.00841904
28-05-2014,25.50516319,34.68099976
29-05-2014,0.607909322,34.42782211
30-05-2014,0,34.05190659
31-05-2014,0,35.03766632
1/6/2014,6.203672409,34.57390594
2/6/2014,1.295496225,34.18864822
3/6/2014,33.25415039,30.27811432
4/6/2014,0,32.73037338
5/6/2014,0,33.10472488
6/6/2014,0.650524795,32.93032837
7/6/2014,0,32.61715317
8/6/2014,0,32.93669128
9/6/2014,0,31.31829071
10/6/2014,0,31.75440407
11/6/2014,0,31.89138222
12/6/2014,0,31.27797699
13-06-2014,3.303370953,31.36481667
14-06-2014,0,32.02386856
15-06-2014,0,31.08553314
16-06-2014,0,32.35469437
17-06-2014,0,30.58263588
18-06-2014,0,29.78891754
19-06-2014,0,30.63334465
20-06-2014,3.566858292,30.97864151
21-06-2014,0,30.64281845
22-06-2014,1.629028797,32.00593185
23-06-2014,0,32.26462555
24-06-2014,0,32.65524673
25-06-2014,0,32.32363129
26-06-2014,0,32.91114807
27-06-2014,0,33.43922424
28-06-2014,0,32.8854599
29-06-2014,1.624490142,33.5580101
30-06-2014,6.787792683,32.63433838
1/7/2014,0,32.10835266
2/7/2014,0,32.25315857
3/7/2014,0,32.45493698
4/7/2014,0,31.32343674
5/7/2014,1.491783142,30.76602745
6/7/2014,9.073858261,29.55201912
7/7/2014,0,29.99214172
8/7/2014,5.496043205,29.04027176
9/7/2014,0.576179087,29.41014481
10/7/2014,2.472355843,27.25311279
11/7/2014,1.354765415,27.42989731
12/7/2014,0,27.9900074
13-07-2014,0.138224736,27.41848373
14-07-2014,2.900205612,27.79777908
15-07-2014,0,27.54632378
16-07-2014,0,29.35012627
17-07-2014,2.532550097,29.59097481
18-07-2014,0.460463643,29.690979
19-07-2014,0,28.43899345
20-07-2014,2.431846857,28.69723511
21-07-2014,0.107504427,28.99961662
22-07-2014,5.210731983,29.03644943
23-07-2014,2.383571863,27.6733284
24-07-2014,8.577169418,29.392313
25-07-2014,2.276931286,29.35035896
26-07-2014,1.925580978,29.76667786
27-07-2014,1.794012308,29.34673882
28-07-2014,0.993930459,28.51951599
29-07-2014,0,28.75572014
30-07-2014,0,29.11333466
31-07-2014,4.244662285,28.42115784
1/8/2014,0.123591885,28.40755844
2/8/2014,8.499652863,28.54680824
3/8/2014,0.597776651,29.36061668
4/8/2014,2.224653959,29.07265663
5/8/2014,0,27.9107933
6/8/2014,6.141527176,28.5006237
7/8/2014,1.911977172,28.58870125
8/8/2014,0,28.56751823
9/8/2014,3.140596151,29.73753548
10/8/2014,1.54425621,29.48467445
11/8/2014,8.25411129,29.22026443
12/8/2014,0.817993462,29.1125412
13-08-2014,2.254874229,29.19251633
14-08-2014,0,30.32395363
15-08-2014,0.24718377,30.70854568
16-08-2014,0,30.1350956
17-08-2014,0,30.57172585
18-08-2014,24.11281586,30.80261612
19-08-2014,1.054970384,30.69680405
20-08-2014,12.15196133,31.99241829
21-08-2014,2.012796164,31.4143734
22-08-2014,7.857028008,31.84421349
23-08-2014,0,30.39385986
